graph,order,freq,score
mobile,GLLLLLLLLLLLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",443.24553318276156
mobile,GLLLLLLLLLLLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",443.24553318276156
mobile,GLLLLLLLLLLLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",443.24553318276156
mobile,GBLLLLLLLLLLLL,"((2, 6), (4,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",454.32030445485196
mobile,GLLLLLGLLLLLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (4,), (4,), (5,), (2,), (4,))",478.5119817723185
mobile,GLLLLLLLLLLLGL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (2, 6), (4,))",480.44472136721276
mobile,BLLLLLGLLLLLLL,"((5,), (5,), (5,), (5,), (5,), (5,), (3, 4), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",484.60907732925165
mobile,GLLLLLLLLLLLLL,"((3, 2), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (3,), (5,), (2,), (4,))",487.5693793579859
mobile,GLLGLLLLLLLLLL,"((2, 6), (5,), (5,), (4, 0), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",488.9551016038527
mobile,GBLLLLGLLLLLLL,"((2, 6), (4,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (4,), (4,), (5,), (2,), (4,))",489.5867530444089
mobile,GBLLLLGLLLLLLL,"((2, 6), (4,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (4,), (4,), (5,), (2,), (4,))",489.5867530444089
mobile,GBLLLLGLLLLLLL,"((2, 6), (4,), (5,), (5,), (5,), (5,), (4, 5), (5,), (5,), (4,), (4,), (5,), (2,), (4,))",489.9136444062567
mobile,GLLLLLLLLLGLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4, 3), (5,), (2,), (4,))",490.1001355362179
mobile,GBLLLLGLLLLLLL,"((2, 6), (3,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (4,), (4,), (5,), (2,), (4,))",492.43494604682485
mobile,BBLLLLGLLLLLLL,"((5,), (3,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (4,), (4,), (5,), (2,), (4,))",495.0346772013089
mobile,GGGLLLLLLBLLLL,"((2, 6), (3, 7), (3, 4), (5,), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (5,), (4,))",509.0945670726812
mobile,GLLLLLLLLBLLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (0,), (4,), (3,), (5,), (4,))",513.2081474053138
mobile,GLLLLLGLLLLLLL,"((2, 6), (5,), (5,), (3,), (5,), (5,), (0, 2), (5,), (5,), (4,), (4,), (1,), (5,), (4,))",513.3150103821091
mobile,LLLLLLGLLLLLLL,"((5,), (5,), (5,), (5,), (5,), (5,), (4, 4), (5,), (4,), (4,), (4,), (5,), (2,), (4,))",514.5934294366057
mobile,GGLLLLLLLLBLLL,"((0, 4), (4, 5), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (7,), (5,), (5,), (4,))",514.9253862346335
mobile,GLLLLLGLLLLLLL,"((3, 2), (5,), (5,), (5,), (2,), (5,), (4, 1), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",515.9146413058322
mobile,GLLLLLGLLLLLLL,"((3, 2), (5,), (5,), (5,), (2,), (5,), (4, 1), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",515.9146413058322
mobile,GLLLLLGLLLGLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (4,), (3, 1), (5,), (5,), (4,))",516.716327440564
mobile,GGLLLLLLLBLLLL,"((0, 4), (4, 5), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (5,), (4,))",520.0290328179395
mobile,GGLLLLLLLBLLLL,"((0, 4), (4, 5), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (5,), (4,))",520.0290328179395
mobile,GLGLLLLLLBLLLL,"((2, 6), (5,), (3, 4), (5,), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (5,), (4,))",525.4812684924203
mobile,GLLLLGGGLLLLLL,"((2, 6), (5,), (5,), (5,), (5,), (3, 1), (4, 4), (2, 0), (5,), (4,), (4,), (5,), (5,), (4,))",526.897574280001
mobile,GLLLLLLLLBLLLL,"((0, 4), (1,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (5,), (4,))",530.016435490594
mobile,GBLLLLGLLGLLLL,"((2, 6), (4,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (3, 5), (4,), (5,), (2,), (4,))",533.9807701025852
mobile,GBGGLLLLLBLLLL,"((2, 6), (3,), (4, 0), (4, 1), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (5,), (4,))",534.1038411088599
mobile,GLLLGGGLLLLLLL,"((2, 6), (5,), (5,), (0,), (4, 2), (3, 4), (4, 1), (5,), (5,), (4,), (4,), (5,), (5,), (4,))",536.1185648317295
mobile,GGLLLLLLLBLLGL,"((2, 7), (4, 5), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (1, 1), (4,))",537.912856925111
mobile,LLLLLLGLLBLLLL,"((5,), (5,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (3,), (4,), (3,), (5,), (4,))",538.2828866313661
mobile,GBGGLLGLLLLLLL,"((2, 6), (3,), (4, 0), (4, 1), (5,), (5,), (4, 4), (5,), (4,), (4,), (5,), (5,), (2,), (4,))",539.5202995408177
mobile,GGLLBLLLLLLLLL,"((0, 4), (4, 5), (5,), (5,), (1,), (5,), (5,), (2,), (5,), (4,), (3,), (5,), (2,), (4,))",539.9853756776502
mobile,GGLLLLLLLLLLLG,"((0, 4), (4, 5), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (5,), (4, 2))",541.5202020921978
mobile,GGGLLLLLLGLLLL,"((2, 6), (3, 0), (3, 4), (5,), (5,), (5,), (5,), (5,), (4,), (2, 3), (4,), (5,), (2,), (4,))",542.6892938218717
mobile,GLLLGLLGLLLLLL,"((2, 6), (5,), (5,), (5,), (1, 0), (5,), (5,), (2, 0), (5,), (4,), (4,), (5,), (5,), (4,))",543.36450329139
mobile,GLLLBLLLLBGLLL,"((2, 7), (5,), (5,), (5,), (1,), (5,), (5,), (5,), (5,), (3,), (3, 7), (5,), (5,), (4,))",543.9683404225182
mobile,GLLLBLLLLLBLLB,"((2, 7), (5,), (5,), (5,), (1,), (5,), (5,), (5,), (5,), (4,), (1,), (5,), (5,), (3,))",546.6579740641707
mobile,GLLLBLLLLLBLLB,"((2, 7), (5,), (5,), (5,), (1,), (5,), (5,), (5,), (5,), (4,), (1,), (5,), (5,), (3,))",546.6579740641707
mobile,GLLLLLLLLBLLLL,"((3, 2), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (0,), (4,), (3,), (5,), (4,))",548.9526885332883
mobile,LLLLLLGLLLGLLL,"((5,), (5,), (5,), (5,), (5,), (5,), (4, 4), (5,), (5,), (4,), (3, 1), (5,), (5,), (4,))",552.4278756149047
mobile,GBLLLLGLLLBLLB,"((2, 6), (4,), (5,), (5,), (5,), (5,), (4, 5), (5,), (5,), (3,), (1,), (5,), (5,), (3,))",553.1405698870708
mobile,GLLLBLLLLLBLLB,"((2, 7), (5,), (5,), (5,), (1,), (5,), (5,), (5,), (5,), (4,), (1,), (5,), (5,), (2,))",554.9254308242091
mobile,GLLLLLLGLBLLLL,"((2, 6), (5,), (5,), (5,), (5,), (5,), (5,), (4, 0), (5,), (0,), (4,), (3,), (5,), (4,))",555.2003700594147
mobile,GGLLLLLLLBLLLB,"((0, 4), (4, 5), (5,), (5,), (5,), (5,), (5,), (5,), (5,), (3,), (4,), (3,), (5,), (2,))",555.3862103284051
mobile,GLLLBLGLLLLLLL,"((1, 2), (5,), (5,), (5,), (1,), (5,), (4, 3), (5,), (5,), (4,), (4,), (5,), (2,), (4,))",557.7562197321396
mobile,GBGGLLGLLLBLLL,"((2, 6), (3,), (4, 0), (4, 1), (5,), (5,), (4, 4), (5,), (5,), (4,), (7,), (5,), (5,), (4,))",558.0281144351659
mobile,GBGGLLGLLLBLLL,"((2, 6), (3,), (4, 0), (4, 1), (5,), (5,), (4, 4), (5,), (5,), (4,), (7,), (5,), (5,), (4,))",558.0281144351659
