graph,order,freq,score
mobile,GGGGGBBBBBBBBB,"((4, 3), (4, 2), (4, 4), (4, 4), (2, 6), (7,), (5,), (6,), (6,), (6,), (6,), (6,), (6,), (6,))",541.301354796614
mobile,GGGGGBBBBBBBBB,"((4, 3), (4, 2), (4, 4), (4, 4), (2, 6), (7,), (5,), (6,), (6,), (6,), (6,), (6,), (6,), (6,))",541.301354796614
mobile,GGGGGBBBBBBBGB,"((4, 3), (4, 2), (4, 4), (4, 4), (2, 6), (7,), (5,), (6,), (6,), (6,), (6,), (6,), (0, 5), (6,))",593.4900814751591
mobile,GBGGGBBBBBBBBB,"((4, 3), (7,), (4, 4), (4, 4), (2, 6), (7,), (5,), (6,), (6,), (6,), (6,), (6,), (6,), (6,))",603.7077969392636
mobile,GGGGGBBGBBBBBB,"((4, 3), (4, 2), (4, 2), (4, 3), (2, 6), (7,), (5,), (1, 6), (6,), (6,), (6,), (6,), (6,), (6,))",634.3862779006002
mobile,GGGGGBBBBBBGGB,"((4, 3), (4, 2), (4, 4), (2, 3), (2, 6), (7,), (5,), (6,), (6,), (6,), (6,), (4, 0), (1, 6), (6,))",660.0945635146614
mobile,GGGGGBGGBBBBBB,"((4, 3), (2, 7), (1, 4), (4, 3), (2, 4), (7,), (3, 1), (0, 7), (6,), (6,), (6,), (6,), (6,), (6,))",660.7025928241962
mobile,GGGGBBGGBBBBBB,"((3, 1), (4, 0), (2, 3), (4, 4), (2,), (7,), (3, 1), (4, 2), (6,), (6,), (6,), (6,), (6,), (6,))",660.7937583545138
mobile,GGGGGBBGBBBBBB,"((3, 7), (3, 3), (2, 5), (4, 3), (2, 6), (7,), (5,), (1, 6), (6,), (6,), (6,), (6,), (6,), (6,))",665.0405788513881
mobile,GGGGGBBGBBBBBB,"((3, 7), (3, 3), (2, 5), (4, 3), (2, 6), (7,), (5,), (1, 6), (6,), (6,), (5,), (6,), (6,), (6,))",665.5839399298326
mobile,GGGGGBBGBBBBBB,"((3, 7), (3, 3), (2, 5), (4, 3), (2, 6), (7,), (5,), (1, 6), (6,), (6,), (5,), (6,), (6,), (6,))",665.5839399298326
mobile,GBGGGBGBBBBBBB,"((3, 1), (4,), (3, 1), (3, 4), (2, 6), (7,), (0, 4), (6,), (6,), (6,), (6,), (6,), (6,), (6,))",669.0244138852199
mobile,GGGGGBBGBBBBBB,"((3, 7), (3, 3), (2, 5), (4, 3), (2, 6), (7,), (5,), (1, 6), (6,), (6,), (5,), (6,), (6,), (4,))",675.3020557331341
mobile,GGGGGBGGBBBBBB,"((4, 3), (4, 0), (0, 3), (4, 3), (2, 4), (7,), (3, 1), (0, 7), (6,), (6,), (6,), (6,), (6,), (6,))",679.0370724036821
mobile,GGGGGBBBBBBBBG,"((4, 3), (4, 2), (4, 4), (4, 4), (2, 6), (7,), (5,), (6,), (6,), (6,), (6,), (6,), (6,), (4, 6))",685.0493180986604
mobile,GBGGGBGBBBBBBB,"((4, 3), (7,), (4, 4), (4, 4), (2, 6), (7,), (3, 2), (1,), (7,), (6,), (6,), (6,), (6,), (6,))",688.2930317019047
mobile,GGGGBBGGGBBBBB,"((3, 1), (4, 5), (1, 0), (4, 3), (7,), (7,), (3, 1), (4, 2), (4, 0), (6,), (6,), (6,), (6,), (6,))",721.6007028429713
